30000 30000
14975 15455 -70
14975 20328 20
14976 66 -47
14976 10742 92
14976 13418 90
14976 25346 26
14977 5529 52
14977 13447 94
14977 14872 -75
14978 5010 49
14978 22836 25
14978 24800 94
14978 26570 -1
14979 7061 -74
14979 8491 -45
14979 12514 -60
14979 12777 83
14979 18753 69
14979 24104 87
14980 2720 -16
14980 8975 -83
14981 3290 11
14981 22523 24
14981 23593 87
14983 162 -40
14983 20299 -28
14983 23146 -61
14984 18348 -1
14985 18652 92
14985 19207 -83
14985 20357 -26
14985 21731 -41
14986 5677 71
14987 1976 -55
14987 9782 69
14987 13894 58
14988 187 -56
14988 5556 -41
14988 9104 72
14988 10921 -76
14988 11269 69
14988 12601 94
14988 14296 98
14988 14669 -46
14988 18428 -81
14988 19957 61
14989 9184 36
14989 24805 2
14991 6596 -18
14992 3012 92
14992 16895 25
14992 18448 17
14992 25676 53
14993 1703 -88
14993 14142 42
14993 18319 45
14993 19740 -93
14993 21907 61
14994 5528 -93
14994 11398 -64
14994 16991 -2
14994 17909 -30
14994 28145 -92
14995 855 18
14995 3701 -75
14995 6505 -11
14996 2935 23
14996 4848 83
14996 5272 10
14996 10250 57
14996 18221 78
14996 22035 -51
14996 24091 58
14996 25303 51
14996 29963 30
14997 5942 36
14997 7580 -54
14998 10643 43
14998 12213 29
14998 25959 -74
15000 1920 -97
15000 19729 -34
15001 10841 -67
15001 12775 -30
15001 13221 23
15001 18633 16
15002 1955 -79
15003 28082 -97
15004 3283 25
15004 9547 -99
15004 14885 -11
15005 19390 6
15006 27608 99
15007 5592 79
15007 18716 -12
15007 21295 -4
15007 24985 -61
15008 3441 -12
15008 3950 14
15008 21220 96
15008 21796 6
15008 22984 -89
15009 3715 -37
15009 9434 76
15009 13095 30
15009 26994 -32
15009 28016 -56
15010 14324 -45
15010 21867 -91
15011 2350 -89
15011 11580 -51
15012 37 -16
15012 4530 89
15012 6172 33
15012 13333 88
15012 26333 -72
15012 27611 -15
15012 28107 -98
15013 16315 -67
15013 21901 -57
15013 22014 -20
15013 25570 26
15014 401 -46
15014 1741 -20
15014 3069 32
15014 7615 -65
15014 15318 -80
15014 19113 -51
15014 21012 59
15014 24517 85
15014 27512 95
15015 8100 -31
15015 15614 75
15015 24648 58
15015 26600 -30
15016 58 4
15016 5721 63
15016 24577 14
15017 19996 80
15017 25048 -10
15018 5855 -76
15018 18222 45
15018 19166 -38
15018 22542 -56
15018 23238 -48
15018 25084 8
15019 39 -71
15020 3837 -43
15020 10428 -44
15020 19385 -86
15021 562 -79
15021 2139 -69
15021 4115 14
15021 6817 59
15021 9725 59
15021 24736 -84
15021 29667 -79
15022 9235 92
15022 20014 54
15023 1561 46
15023 3147 8
15023 19039 92
15023 27343 75
15024 11811 80
15024 22326 -12
15025 6345 -7
15026 22439 57
15027 1654 -61
15027 2819 2
15027 3562 13
15028 1533 71
15028 10073 25
15028 13404 -75
15028 25023 62
15029 13975 -2
15030 1020 -80
15030 7500 -1
15031 1711 -30
15031 13212 -41
15031 21352 23
15032 8227 -17
15032 10773 31
15033 828 34
15033 13246 -97
15033 14020 -100
15033 16624 -12
15034 7673 -82
15035 5122 23
15035 10241 32
15035 18398 30
15035 20939 -35
15035 28297 -10
15036 13884 -92
15036 26438 -92
15037 545 -48
15037 6217 -7
15037 17227 -76
15037 17543 -42
15037 29216 -44
15038 7649 -96
15038 9657 -39
15038 17127 58
15039 8134 -38
15041 1991 33
15041 11832 15
15041 12738 99
15042 2904 -42
15042 2960 -80
15043 2587 -10
15043 8620 -32
15043 15893 -55
15043 16182 28
15043 19010 24
15043 28983 27
15044 976 -72
15044 29311 50
15045 1216 85
15045 2946 50
15045 11862 16
15045 12696 91
15045 15225 -78
15045 18779 -82
15046 11523 94
15046 18119 -57
15047 27595 -89
15048 1929 -6
15048 2200 -21
15048 3564 3
15048 16451 -57
15048 18435 -45
15048 19712 -9
15049 447 19
15049 4659 67
15049 24189 -93
15049 28183 57
15049 29427 7
15050 9068 46
15050 23999 -55
15051 5767 63
15051 8446 -95
15051 22831 100
15051 25746 76
15051 26947 45
15052 7281 57
15052 27620 36
15054 2528 34
15054 2729 -17
15054 25465 33
15055 5206 -3
15055 6327 83
15055 7137 82
15055 12723 49
15055 13918 -88
15056 3126 80
15056 15617 -47
15056 20602 -27
15056 25614 85
15057 12735 -9
15058 19420 -99
15058 21090 -40
15059 10597 33
15059 18436 -7
15060 5539 -57
15060 13060 -9
15061 472 56
15061 14058 79
15061 18415 62
15061 20039 100
15061 24235 77
15062 988 45
15062 6876 97
15062 10642 -30
15062 16482 -96
15062 24641 6
15062 28851 98
15063 1896 79
15063 18597 -98
15064 33 46
15064 539 65
15064 5154 -6
15064 7959 82
15064 22440 -4
15065 11471 -7
15065 18684 -13
15065 22060 13
15065 23370 54
15065 29849 92
15066 2316 -43
15066 28064 -48
15066 28089 72
15067 28202 -25
15068 130 -23
15068 1298 -99
15068 4466 97
15069 3260 -36
15069 4132 52
15069 27446 -98
15069 27985 21
15070 15906 -19
15070 20045 -32
15072 8357 29
15074 1119 70
15074 1932 -27
15074 6847 -17
15074 11099 -14
15074 23927 53
15075 1463 -21
15075 16125 63
15075 17966 23
15075 23439 87
15075 26938 -86
15076 6189 -58
15076 21862 -60
15076 25783 -79
15077 3579 46
15077 19474 23
15077 27449 87
15077 28014 37
15079 8528 86
15079 22107 -17
15080 1383 8
15080 1858 -70
15080 6048 16
15080 11419 -4
15080 15251 -66
15080 18382 10
15080 26094 -61
15080 28131 -98
15080 28316 -67
15081 5823 94
15081 9321 -77
15082 739 23
15082 1642 37
15082 21587 -100
15082 22127 35
15084 15178 8
15084 21112 -26
15084 23410 -95
15085 13306 -9
15085 13602 -44
15085 22773 89
15085 26615 55
15086 4153 77
15086 5315 16
15086 11713 -40
15086 14060 85
15086 15722 -2
15086 16773 49
15086 24452 -12
15086 27334 54
15086 28109 17
15087 10050 -18
15087 18669 -25
15087 29580 -17
15088 4272 73
15088 6555 -64
15088 11495 86
15088 26501 -31
15088 26979 55
15089 256 55
15090 264 43
15090 10241 -22
15090 13772 56
15090 14247 10
15091 26925 -93
15092 3261 75
15092 3333 -41
15092 3619 -61
15092 13690 56
15093 7087 -24
15093 9910 20
15093 11781 -76
15094 5516 14
15094 7912 38
15094 12469 34
15094 12968 -75
15094 18518 -66
15094 19497 31
15094 29764 38
15095 2761 1
15095 5422 9
15095 13692 -15
15095 23177 88
15095 23781 -78
15096 25289 20
15097 9958 54
15097 19246 -7
15097 22821 96
15097 27279 -65
15098 5239 28
15098 11107 -100
15098 23371 -67
15099 51 -48
15099 3434 -30
15099 16883 -77
15099 25035 -31
15099 29386 -29
15100 5218 -51
15100 9239 -6
15100 18368 -82
15100 22248 -49
15100 26661 55
15101 24968 -37
15101 26811 38
15102 5401 -81
15102 13752 60
15102 18333 48
15102 18609 -43
15102 22840 48
15102 24016 -68
15103 3039 30
15103 4792 68
15103 12176 -80
15103 15591 -32
15103 26384 -26
15104 16779 89
15104 24033 -28
15104 29925 26
15105 4874 -14
15105 21155 -77
15105 21322 69
15105 24733 -70
15105 27438 99
15106 17707 -51
15107 6525 -54
15107 7245 11
15107 15076 25
15107 21115 -88
15107 21845 -96
15107 27988 -13
15108 5113 -6
15108 19454 -32
15108 20599 -44
15109 4842 -34
15109 21341 -53
15109 27931 -80
15112 669 -58
15112 11291 53
15112 16992 7
15112 18213 50
15112 21163 79
15112 28345 83
15112 28346 -36
15113 22115 -68
15114 9579 -54
15114 23252 -65
15115 22326 69
15115 25631 -1
15116 7158 -3
15116 7986 -40
15116 10420 48
15116 20155 -21
15116 21246 21
15116 25326 40
15116 25633 9
15116 27230 7
15117 17480 8
15117 18525 64
15118 8016 60
15118 29252 -22
15119 10692 63
15119 12320 6
15119 17492 -58
15119 25399 -45
15120 9019 -57
15120 10627 -28
15120 15305 -99
15120 16438 41
15120 17965 -81
15120 28368 -24
15120 29969 3
15121 863 -78
15121 3333 -73
15121 9442 -88
15121 14551 -47
15121 16361 97
15121 17427 50
15121 17450 13
15121 21248 -49
15121 29768 -55
15122 11666 -41
15122 11853 -68
15122 19365 28
15122 24720 35
15122 27435 50
15122 28179 -14
15123 3162 -67
15123 13633 -10
15123 18424 48
15123 22065 7
15123 25091 10
15124 5007 -32
15124 6361 41
15124 21409 16
15125 14236 -80
15125 21217 -15
15125 22103 -83
15125 22606 -45
15126 63 4
15126 4711 -96
15126 6673 20
15126 11331 -57
15126 13809 8
15126 15619 43
15126 16167 100
15126 17204 96
15126 29711 -39
15127 344 33
15127 15557 -35
15128 4754 -35
15128 7245 -56
15129 512 -67
15129 626 -14
15129 10857 -38
15129 22581 55
15130 3237 -73
15130 3446 -6
15131 2561 72
15131 7815 38
15131 20502 -70
15131 26576 43
15131 26903 -48
15132 13731 45
15132 17382 -35
15132 21640 -64
15133 9676 35
15133 12593 -13
15133 12726 -64
15133 24336 88
15134 8579 61
15134 17693 84
15134 26647 86
15134 28424 -89
15135 3022 -14
15136 2473 -46
15136 8874 36
15136 15901 81
15136 21057 80
15137 27728 -32
15137 29674 35
15138 1669 58
15138 5850 -16
15138 8274 51
15138 8449 -44
15138 16042 -41
15139 5107 -96
15139 5925 45
15139 25877 15
15139 29424 90
15141 252 -72
15141 1744 33
15141 28577 8
15142 12731 85
15142 15505 41
15142 15992 -62
15142 17519 -23
15142 28391 26
15142 28454 -83
15143 5053 -48
15143 8817 18
15143 9328 -26
15143 12267 -8
15144 5523 35
15144 27573 -36
15144 28609 -96
15145 5552 -19
15145 17132 81
15145 17811 -41
15145 21160 77
15145 22811 76
15146 15579 32
15146 27499 91
15147 9158 8
15147 22423 98
15147 23932 73
15147 29649 -19
15148 9949 28
15148 16952 -75
15148 22138 39
15148 28188 21
15149 14528 -84
15149 19606 -11
15150 4100 -35
15150 5402 96
15150 19480 79
15150 25723 -85
15150 25885 30
15151 20922 -60
15152 2356 59
15152 6194 -98
15152 27022 -67
15152 27127 -54
15153 1059 24
15153 22999 84
15154 7479 83
15154 9366 100
15154 12764 -8
15154 17621 -95
15154 17922 -74
15154 18419 1
15154 18634 18
15154 23455 97
15154 26207 -43
15155 5246 -91
15155 23929 -2
15155 26358 -71
15155 29130 90
15156 10426 42
15156 14733 -48
15156 19034 67
15156 21992 8
15156 24539 52
15156 29665 10
15157 10451 -78
15158 13282 21
15158 24234 -36
15158 29692 37
15160 6118 92
15161 5407 55
15161 10700 80
15162 1965 70
15162 11650 73
15162 18257 98
15162 24664 -80
15163 1866 59
15163 18022 23
15163 21940 35
15163 25940 34
15163 29417 -54
15164 2064 52
15164 4104 35
15164 4665 -75
15164 21987 20
15165 19257 2
15166 8670 -89
15166 17260 -96
15166 26315 -18
15166 26846 81
15167 496 -47
15167 7630 72
15167 12522 -15
15167 23437 -78
15168 1795 32
15168 13775 32
15168 25614 51
15168 27402 12
15169 7528 27
15169 10135 98
15169 22125 17
15170 11494 9
15171 6820 56
15171 13609 76
15171 14733 41
15172 3769 55
15172 7281 34
15172 10934 25
15172 11160 34
15172 11823 34
15172 19521 -75
15173 3562 6
15173 7308 31
15173 9331 11
15173 12929 84
15173 22935 -53
15173 29514 -87
15174 10500 -58
15174 10622 12
15174 15943 -48
15175 1662 -64
15175 6988 -18
15175 15969 -30
15175 25113 -45
15177 11291 -93
15177 15596 -51
15177 16524 -46
15177 24891 57
15177 29778 -83
15178 5065 -16
15178 6201 58
15178 15869 -60
15178 21277 55
15179 133 96
15179 14331 88
15179 20155 -58
15180 7965 -60
15180 12871 -7
15180 14345 74
15180 16591 35
15181 2958 -6
15181 17369 -65
15182 13991 22
15182 15192 22
15182 21277 51
15182 21284 -50
15182 22675 63
15184 21255 17
15184 24853 37
15185 1861 53
15185 4475 26
15185 16075 12
15185 22270 -88
15185 25333 -36
15186 4112 33
15186 25362 -23
15187 3378 64
15187 21193 11
15187 23731 -30
15189 1243 -78
15189 28252 34
15189 28718 -90
15190 1520 -47
15190 6310 -7
15190 9457 -82
15190 15037 26
15190 15043 -56
15191 8893 -72
15191 14524 -32
15192 4834 -96
15192 11547 -84
15192 16533 29
15192 19060 2
15193 1155 51
15193 21772 -33
15193 22041 -46
15193 28579 -88
15195 13259 37
15195 15020 27
15195 26259 64
15196 13920 94
15196 14669 -78
15197 3092 -37
15197 5125 58
15197 7339 93
15197 8129 -87
15197 10447 89
15197 18564 -17
15197 22737 -12
15197 23100 -3
15197 23889 -20
15197 25550 69
15198 10433 -14
15198 10466 -28
15198 12693 -5
15198 25532 -87
15199 1467 77
15199 4088 88
15199 5726 31
15199 6820 60
15199 17739 -57
15200 3536 -63
15200 18487 -94
15200 29346 -53
15200 29557 18
15201 19595 45
15201 26681 30
15202 6491 -51
15202 11331 -4
15203 1575 45
15203 7058 13
15203 8899 63
15203 24640 71
15204 1891 39
15204 8441 -11
15204 11026 87
15204 13993 -29
15204 29493 75
15205 6007 -41
15205 24201 -56
15205 25506 36
15205 29337 76
15206 2770 -47
15206 16519 78
15206 17554 3
15206 22168 -89
15206 25028 67
15206 25379 -60
15207 3009 -69
15207 7766 -32
15207 9404 17
15207 10242 -38
15207 12874 91
15207 16715 4
15208 7376 -70
15208 15699 -71
15208 24515 -94
15209 7932 -84
15209 15773 -51
15209 16276 42
15209 23905 -67
15209 29911 -61
15210 2126 66
15210 5628 -10
15210 15740 82
15210 22779 72
15211 294 13
15211 1564 45
15211 17177 -78
15211 17389 -73
15211 19148 43
15211 20359 5
15211 24695 75
15212 4577 -56
15212 22187 32
15212 25601 85
15213 536 18
15213 11562 62
15213 12758 58
15213 13249 17
15213 21296 -31
15213 22406 3
15214 6741 -52
15214 9032 -29
15214 9679 -12
15214 20404 53
15214 20760 -99
15215 15858 -56
15215 21189 -18
15216 6845 -95
15216 14700 -1
15216 14881 -63
15216 17469 -93
15216 27007 49
15217 1628 -26
15217 17437 -39
15218 13909 40
15218 13956 -10
15219 8058 -98
15219 8452 32
15219 17074 75
15219 18528 -42
15219 28091 94
15220 699 43
15220 6630 -79
15220 10286 -54
15220 27303 -32
15220 29107 -53
15221 662 -34
15221 25716 -97
15222 9437 63
15222 10497 -98
15222 15325 48
15222 15800 -93
15222 17568 36
15222 29159 42
15222 29593 -59
15223 14700 -17
15223 22339 -86
15223 25818 73
15223 29652 74
15224 9288 -2
15224 20801 58
15225 1339 81
15225 9308 37
15225 17201 14
15225 29728 98
15226 402 29
15226 13700 99
15226 17462 -89
15226 21264 1
15226 25718 -14
15226 26190 -49
15226 29863 -75
15227 1239 -54
15227 14041 -88
15227 24155 43
15228 4650 51
15228 5793 -2
15228 13982 -60
15228 22583 81
15230 8811 -73
15231 49 -49
15231 8261 43
15231 10316 -64
15231 14425 37
15231 22111 34
15231 25823 72
15232 4789 -88
15232 5598 -55
15232 11158 -2
15232 11846 -89
15232 17381 28
15232 21480 -91
15232 21804 -59
15232 22365 75
15232 28462 47
15233 7188 1
15233 19198 -35
15233 20989 -51
15234 6101 -65
15234 10710 22
15234 27275 62
15235 1400 -52
15235 1523 45
15235 12588 79
15235 17555 -26
15235 22642 25
15235 23612 81
15236 1804 6
15236 12325 -56
15236 14825 29
15237 3935 -77
15237 8505 43
15237 12670 78
15237 18507 8
15238 7272 -44
15238 7473 71
15238 7630 5
15238 14015 -35
15238 14785 -69
15238 17190 79
15238 17524 -44
15239 1071 -26
15239 2010 59
15239 12197 83
15239 20244 63
15239 20837 -38
15239 26813 -35
15240 507 45
15240 3615 64
15240 4099 -40
15240 17487 8
15240 18568 -45
15240 19759 46
15241 2251 -51
15241 11953 -6
15242 11487 44
15243 15686 -97
15243 22266 38
15243 29822 13
15244 11253 72
15244 20586 -82
15244 21038 -8
15244 21885 14
15245 6368 14
15245 20202 -87
15245 28474 32
15246 3575 45
15246 15516 -27
15246 21399 66
15246 28405 45
15247 2167 26
15247 4157 5
15248 14678 -98
15248 20000 27
15248 22278 33
15249 5967 -22
15249 10448 -22
15249 10807 -58
15249 18034 9
15249 22914 26
15251 14353 -69
15251 24497 10
15251 27589 -14
15252 4847 -46
15252 4868 -67
15252 14545 -4
15252 23069 55
15253 7661 -85
15253 9426 -22
15253 14931 62
15253 26084 -33
15254 8620 -73
15254 12156 91
15254 24417 80
15254 26390 77
15255 5235 3
15255 11135 -7
15255 15064 -56
15255 16691 -28
15255 29213 35
15256 13153 -71
15256 13756 -97
15256 22010 -26
15256 22119 9
15257 14761 88
15257 22204 62
15257 24552 13
15257 29232 76
15258 2794 -68
15258 13293 -79
15258 16400 2
15258 17308 28
15258 18293 98
15259 3117 -48
15259 12919 -6
15259 22988 4
15259 25045 -58
15259 26520 -14
15260 2445 38
15260 17626 82
15260 24658 98
15260 24941 -16
15260 25283 -4
15261 10278 -44
15261 17115 57
15261 18086 -54
15261 26982 34
15262 320 36
15262 14298 76
15263 14428 39
15264 10149 29
15264 13609 -88
15264 16127 99
15264 22243 -94
15264 26232 -63
15264 27008 71
15265 6353 -96
15265 15379 40
15265 21345 -99
15265 24314 -27
15265 26150 30
15266 90 -73
15266 2299 84
15266 10418 54
15266 15277 -90
15266 16055 39
15266 19661 -67
15266 22525 -18
15266 26012 74
15266 29881 28
15267 13820 -91
15267 13874 -88
15267 28600 -23
15268 786 -72
15268 12373 81
15268 23693 73
15269 340 -4
15269 1002 23
15269 1960 49
15269 2657 -41
15269 3801 22
15269 7526 57
15269 18510 -94
15269 20133 96
15270 7626 -5
15270 23528 7
15270 25438 -20
15270 27933 80
15270 29728 -46
15271 5801 18
15271 9770 -54
15271 10815 18
15271 16420 -45
15271 17014 -32
15271 25577 61
15271 28141 98
15272 679 38
15272 20907 -11
15273 6847 40
15273 9260 58
15273 16325 9
15274 8438 -28
15274 11603 -59
15274 16167 -63
15274 18714 67
15274 19927 -47
15275 1715 40
15275 4065 7
15275 14154 20
15275 15514 -8
15275 16449 -58
15275 18302 -77
15275 24521 -30
15276 398 -77
15276 10041 38
15277 5370 87
15277 23223 -92
15277 27877 65
15278 6174 -48
15278 7453 56
15278 18961 -61
15278 19127 77
15279 11578 88
15279 18844 20
15279 29231 46
15280 21626 -24
15281 4701 -63
15281 17556 -76
15282 2632 -25
15282 6897 1
15282 8259 -80
15282 15314 1
15282 15816 -87
15282 20682 -92
15282 25197 -10
15283 3045 61
15283 6399 -96
15283 13878 -38
15283 27979 67
15284 7382 11
15284 14708 69
15284 20787 -67
15285 3244 -6
15285 5654 -100
15285 12676 9
15285 14987 47
15285 25631 -39
15286 2696 -71
15286 4667 20
15286 9580 35
15286 14581 98
15286 20320 30
15286 21711 69
15286 28534 -29
15286 28985 -6
15287 1617 24
15287 4760 -73
15287 6362 12
15287 15159 2
15287 21710 67
15288 9826 -25
15288 12019 35
15288 12318 -27
15288 18059 -63
15288 28288 54
15289 1299 90
15289 12866 93
15289 24547 -22
15289 28318 98
15290 813 -59
15290 4832 -9
15290 13963 -22
15290 14484 88
15290 25923 82
15292 848 -74
15292 6411 58
15292 11843 -13
15292 14457 -37
15293 13239 -51
15294 11547 -75
15294 25327 -78
15294 28185 -79
15295 8363 -80
15295 15796 55
15295 23070 -80
15295 27946 -78
15296 4435 -90
15296 5206 -55
15296 23024 -88
15296 23564 -35
15297 3961 -25
15297 6819 -73
15297 25080 -11
15298 1442 57
15299 5550 -100
15299 22813 85
15299 28612 22
15300 1724 -78
15300 3841 -11
15300 17323 -8
15301 106 33
15301 1897 11
15301 27913 90
15301 28290 -88
15302 4191 85
15302 20591 -27
15302 25445 -64
15303 15246 78
15304 9210 -63
15304 22236 26
15304 25603 -63
15305 5862 -85
15305 7466 91
15305 20976 99
15305 24355 85
15306 7906 -33
15306 19013 -19
15307 15830 -80
15307 16501 -8
15307 27193 64
15308 7424 -89
15308 9633 72
15308 10608 -66
15308 28888 -39
15309 5637 -88
15309 7305 3
15309 8323 74
15309 13231 47
15309 15168 25
15309 17372 -70
15310 1707 -21
15310 18347 -39
15311 968 15
15311 1029 27
15311 16134 -42
15311 18371 76
15311 20415 8
15311 21786 -94
15311 23509 -18
15311 27930 28
15312 426 -24
15312 16102 48
15312 21629 -55
15313 6991 -61
15313 28428 -6
15314 6100 -57
15314 6927 30
15314 12804 65
15315 14381 -75
15315 21684 78
15315 24832 -72
15316 4045 69
15316 15792 -12
15316 17440 13
15316 24389 -37
15317 4922 -41
15317 7511 86
15318 5409 9
15318 19127 -36
15318 22956 91
15318 23012 18
15319 22210 33
15319 25287 -26
15319 25550 17
15319 25823 71
15320 2332 59
15320 9508 28
15320 12027 87
15320 16247 53
15320 22413 67
15321 3349 -39
15321 17396 53
15322 2315 -71
15322 7892 14
15322 8994 -52
15322 27941 -26
15323 3648 45
15323 11044 68
15324 16592 -83
15325 13302 41
15325 29303 -86
15326 16258 52
15327 4253 34
15327 9273 37
15327 19529 4
15327 27338 -50
15328 3299 18
15328 29217 85
15329 8675 -88
15330 4169 -21
15330 4609 -29
15330 21453 89
15331 7575 -90
15331 23008 58
15332 647 -50
15332 12276 76
15332 23112 94
15333 1462 20
15333 6126 -55
15333 7301 -68
15333 15359 -5
15333 21913 23
15333 24690 -94
15334 7207 -33
15334 22525 -17
15334 25482 46
15335 2188 -8
15335 5064 40
15335 14969 85
15335 20471 -70
15335 23794 -77
15335 23978 -54
15336 13681 43
15336 24514 -83
15336 28383 -37
15337 2644 47
15337 2736 -93
15337 4695 41
15337 10261 -46
15337 13463 -62
15338 3240 62
15338 14601 42
15338 17910 -68
15339 1709 -26
15339 3904 -20
15339 11830 -90
15339 16931 -80
15340 8506 78
15341 2073 36
15341 4010 8
15341 16624 96
15341 22094 -51
15342 2114 46
15342 5054 -97
15342 16681 -89
15342 26772 49
15343 1686 42
15343 24424 48
15344 2964 -56
15344 8160 -62
15344 18419 -21
15344 19466 -56
15344 24071 35
15344 24114 70
15345 9929 -7
15345 16874 43
15345 17363 -89
15345 17724 -61
15345 18710 -66
15345 20493 -93
15345 22357 -53
15346 9641 -44
15346 11507 -19
15346 13687 -48
15346 14487 12
15346 16276 44
15347 1955 34
15347 2658 20
15347 7067 -85
15347 10601 93
15347 23266 -47
15347 24282 6
15348 13325 -29
15348 26550 42
15349 7692 -30
15349 14900 46
15350 5707 66
15350 9911 -40
15350 11819 -95
15350 21282 3
15350 27193 -98
15350 28951 -11
15351 24485 -1
15351 24560 37
15352 5542 -99
15352 15330 97
15352 26810 43
15353 13815 -98
15353 22685 69
15353 23961 -12
15354 8282 19
15354 9739 -87
15354 17665 91
15354 23916 -49
15354 28279 52
15354 29563 72
15356 4874 65
15356 5842 87
